phi0,omega,M,Q,R_eff,C_eff
0.414,0.51302,0.37467,0.62972,11.98218,0.03127
0.41475,0.51291,0.3743,0.62899,11.96762,0.03128
0.4155,0.5128,0.37392,0.62825,11.95299,0.03128
0.41625,0.51269,0.37355,0.62752,11.93829,0.03129
0.417,0.51258,0.37317,0.62679,11.92402,0.0313
0.41775,0.51247,0.3728,0.62607,11.9098,0.0313
0.4185,0.51235,0.37243,0.62534,11.89552,0.03131
0.41925,0.51224,0.37206,0.62461,11.88117,0.03132
0.42,0.51213,0.37169,0.62389,11.86676,0.03132
0.42075,0.51202,0.37132,0.62317,11.85228,0.03133
0.4215,0.51191,0.37095,0.62244,11.83828,0.03133
0.42225,0.5118,0.37058,0.62172,11.82428,0.03134
0.423,0.51169,0.37021,0.621,11.81021,0.03135
0.42375,0.51157,0.36985,0.62028,11.79609,0.03135
0.4245,0.51146,0.36948,0.61957,11.78189,0.03136
0.42525,0.51135,0.36911,0.61885,11.76764,0.03137
0.426,0.51124,0.36875,0.61813,11.75385,0.03137
0.42675,0.51113,0.36838,0.61742,11.74007,0.03138
0.4275,0.51101,0.36802,0.61671,11.72623,0.03138
0.42825,0.5109,0.36766,0.61599,11.71232,0.03139
0.429,0.51079,0.36729,0.61528,11.69836,0.0314
0.42975,0.51068,0.36693,0.61457,11.68433,0.0314
0.4305,0.51056,0.36657,0.61387,11.67071,0.03141
0.43125,0.51045,0.36621,0.61316,11.65715,0.03142
0.432,0.51034,0.36585,0.61245,11.64353,0.03142
0.43275,0.51023,0.36549,0.61175,11.62985,0.03143
0.4335,0.51011,0.36513,0.61104,11.61611,0.03143
0.43425,0.51,0.36478,0.61034,11.60231,0.03144
0.435,0.50989,0.36442,0.60964,11.5888,0.03145
0.43575,0.50977,0.36406,0.60894,11.57547,0.03145
0.4365,0.50966,0.36371,0.60824,11.56208,0.03146
0.43725,0.50954,0.36335,0.60754,11.54863,0.03146
0.438,0.50943,0.363,0.60684,11.53513,0.03147
0.43875,0.50932,0.36264,0.60615,11.52156,0.03148
0.4395,0.5092,0.36229,0.60545,11.50811,0.03148
