phi0,omega,M,Q,R_eff,C_eff
0.287,0.934455817,0.19661546,0.182757108,6.830326743,0.02878566
0.288,0.934090832,0.196224922,0.182338753,6.814778442,0.028794028
0.289,0.93372511,0.19583576,0.18192171,6.799092268,0.028803222
0.29,0.93335865,0.195447972,0.181505976,6.783266418,0.028813253
0.291,0.932991447,0.195061552,0.181091547,6.767299079,0.028824136
0.292,0.932623499,0.194676497,0.18067842,6.751188416,0.028835886
0.293,0.932254801,0.194292803,0.180266591,6.734932581,0.028848515
0.294,0.931885351,0.193910466,0.179856058,6.719016472,0.028859948
0.295,0.931515145,0.193529483,0.179446815,6.704136204,0.028867177
0.296,0.931144181,0.193149849,0.179038861,6.689127263,0.028875194
0.297,0.930772453,0.19277156,0.17863219,6.673988004,0.028884014
0.298,0.93039996,0.192394611,0.178226799,6.658716765,0.028893647
0.299,0.930026699,0.192019,0.177822685,6.643311869,0.028904108
0.3,0.929652665,0.191644722,0.177419844,6.627771626,0.028915408
0.301,0.929277856,0.191271773,0.177018273,6.612966772,0.028923746
0.302,0.928902268,0.190900149,0.176617966,6.597986283,0.028933093
0.303,0.9285259,0.190529844,0.176218921,6.582876163,0.028943252
0.304,0.928148746,0.190160857,0.175821134,6.567634788,0.028954237
0.305,0.927770805,0.189793181,0.1754246,6.553672971,0.028959819
0.306,0.927392073,0.189426813,0.175029317,6.538985559,0.028968838
0.307,0.927012547,0.189061749,0.17463528,6.524172514,0.028978656
0.308,0.926632225,0.188697984,0.174242484,6.50923228,0.028989284
0.309,0.926251102,0.188335514,0.173850927,6.494163291,0.029000736
0.31,0.925869177,0.187974335,0.173460605,6.479408286,0.029011034
0.311,0.925486446,0.187614443,0.173071512,6.465673168,0.029017001
0.312,0.925102907,0.187255833,0.172683646,6.451824738,0.029023701
0.313,0.924718555,0.1868985,0.172297002,6.437861608,0.029031146
0.314,0.92433339,0.186542442,0.171911577,6.42378238,0.029039346
0.315,0.923947407,0.186187652,0.171527365,6.409585646,0.029048313
0.316,0.923560604,0.185834128,0.171144364,6.395269981,0.029058058
0.317,0.923172977,0.185481864,0.170762569,6.380833953,0.029068593
0.318,0.922784525,0.185130856,0.170381976,6.366276113,0.029079929
0.319,0.922395244,0.1847811,0.170002581,6.352818758,0.029086474
0.32,0.922005132,0.184432591,0.16962438,6.339581942,0.029092232
0.321,0.921614186,0.184085325,0.169247369,6.32504131,0.029104209
0.322,0.921222402,0.183739298,0.168871543,6.311928389,0.029109851
0.323,0.920829779,0.183394505,0.168496899,6.298710261,0.0291162
0.324,0.920436313,0.183050941,0.168123432,6.285385677,0.029123263
0.325,0.920042003,0.182708603,0.167751139,6.271770251,0.029131903
0.326,0.919646845,0.182367486,0.167380014,6.257873319,0.029142087
